MATCH_DE,BASE_YEAR,BASE_MT,BASE_DAY,GRP_NM,LEA_NM,HOME_TEAM_NM,AWAY_TEAM_NM,STDM_NM,SPORTS_VIEWNG_NMPR_CO,COLCT_DE,UPDT_DE
20240315,2024,03,15,KBL,정규시즌,소노,LG,고양 소노 아레나,0.00000,20250715,20250715
20240316,2024,03,16,KBL,정규시즌,KT,삼성,수원 KT 아레나,0.00000,20250715,20250715
20240316,2024,03,16,KBL,정규시즌,현대모비스,DB,울산동천체육관,0.00000,20250715,20250715
20240316,2024,03,16,KBL,정규시즌,정관장,SK,안양 정관장 아레나,0.00000,20250715,20250715
20240317,2024,03,17,KBL,정규시즌,한국가스공사,소노,대구체육관,0.00000,20250715,20250715
20240317,2024,03,17,KBL,정규시즌,KCC,KT,부산사직체육관,0.00000,20250715,20250715
20240317,2024,03,17,KBL,정규시즌,LG,DB,창원체육관,0.00000,20250715,20250715
20240318,2024,03,18,KBL,정규시즌,삼성,현대모비스,잠실실내체육관,0.00000,20250715,20250715
20240319,2024,03,19,KBL,정규시즌,LG,정관장,창원체육관,0.00000,20250715,20250715
20240319,2024,03,19,KBL,정규시즌,SK,소노,잠실학생체육관,0.00000,20250715,20250715
20240320,2024,03,20,KBL,정규시즌,KCC,삼성,부산사직체육관,0.00000,20250715,20250715
20240321,2024,03,21,KBL,정규시즌,정관장,한국가스공사,안양 정관장 아레나,0.00000,20250715,20250715
20240321,2024,03,21,KBL,정규시즌,SK,DB,잠실학생체육관,0.00000,20250715,20250715
20240322,2024,03,22,KBL,정규시즌,KCC,LG,부산사직체육관,0.00000,20250715,20250715
20240322,2024,03,22,KBL,정규시즌,소노,현대모비스,고양 소노 아레나,0.00000,20250715,20250715
20240323,2024,03,23,KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,0.00000,20250715,20250715
20240323,2024,03,23,KBL,정규시즌,DB,정관장,원주종합체육관,0.00000,20250715,20250715
20240323,2024,03,23,KBL,정규시즌,SK,삼성,잠실학생체육관,0.00000,20250715,20250715
20240324,2024,03,24,KBL,정규시즌,현대모비스,LG,울산동천체육관,0.00000,20250715,20250715
20240324,2024,03,24,KBL,정규시즌,DB,소노,원주종합체육관,0.00000,20250715,20250715
20240324,2024,03,24,KBL,정규시즌,삼성,KCC,잠실실내체육관,0.00000,20250715,20250715
20240325,2024,03,25,KBL,정규시즌,SK,KT,잠실학생체육관,0.00000,20250715,20250715
20240326,2024,03,26,KBL,정규시즌,KCC,정관장,부산사직체육관,0.00000,20250715,20250715
20240326,2024,03,26,KBL,정규시즌,한국가스공사,현대모비스,대구체육관,0.00000,20250715,20250715
20240328,2024,03,28,KBL,정규시즌,KT,정관장,수원 KT 아레나,0.00000,20250715,20250715
20240328,2024,03,28,KBL,정규시즌,SK,LG,잠실학생체육관,0.00000,20250715,20250715
20240329,2024,03,29,KBL,정규시즌,KCC,현대모비스,부산사직체육관,0.00000,20250715,20250715
20240331,2024,03,31,KBL,정규시즌,현대모비스,정관장,울산동천체육관,0.00000,20250715,20250715
20240331,2024,03,31,KBL,정규시즌,KCC,SK,부산사직체육관,0.00000,20250715,20250715
20240331,2024,03,31,KBL,정규시즌,DB,한국가스공사,원주종합체육관,0.00000,20250715,20250715
20240331,2024,03,31,KBL,정규시즌,소노,KT,고양 소노 아레나,0.00000,20250715,20250715
20240331,2024,03,31,KBL,정규시즌,LG,삼성,창원체육관,0.00000,20250715,20250715
20240201,2024,02,01,KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,0.00000,20250715,20250715
20240201,2024,02,01,KBL,정규시즌,소노,LG,고양 소노 아레나,0.00000,20250715,20250715
20240202,2024,02,02,KBL,정규시즌,현대모비스,DB,울산동천체육관,0.00000,20250715,20250715
20240202,2024,02,02,KBL,정규시즌,KCC,정관장,부산사직체육관,0.00000,20250715,20250715
20240203,2024,02,03,KBL,정규시즌,SK,KT,잠실학생체육관,0.00000,20250715,20250715
20240203,2024,02,03,KBL,정규시즌,한국가스공사,소노,대구체육관,0.00000,20250715,20250715
20240203,2024,02,03,KBL,정규시즌,삼성,LG,잠실실내체육관,0.00000,20250715,20250715
20240204,2024,02,04,KBL,정규시즌,정관장,DB,안양 정관장 아레나,0.00000,20250715,20250715
20240204,2024,02,04,KBL,정규시즌,현대모비스,SK,울산동천체육관,0.00000,20250715,20250715
20240204,2024,02,04,KBL,정규시즌,삼성,KCC,잠실실내체육관,0.00000,20250715,20250715
20240205,2024,02,05,KBL,정규시즌,소노,KT,고양 소노 아레나,0.00000,20250715,20250715
20240206,2024,02,06,KBL,D리그 1차,현대모비스,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240206,2024,02,06,KBL,D리그 1차,KT,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240206,2024,02,06,KBL,정규시즌,LG,DB,창원체육관,0.00000,20250715,20250715
20240206,2024,02,06,KBL,정규시즌,한국가스공사,삼성,대구체육관,0.00000,20250715,20250715
20240208,2024,02,08,KBL,정규시즌,KCC,LG,부산사직체육관,0.00000,20250715,20250715
20240208,2024,02,08,KBL,정규시즌,한국가스공사,현대모비스,대구체육관,0.00000,20250715,20250715
20240209,2024,02,09,KBL,정규시즌,KT,DB,수원 KT 아레나,0.00000,20250715,20250715
20240209,2024,02,09,KBL,정규시즌,소노,삼성,고양 소노 아레나,0.00000,20250715,20250715
20240210,2024,02,10,KBL,정규시즌,SK,정관장,잠실학생체육관,0.00000,20250715,20250715
20240210,2024,02,10,KBL,정규시즌,한국가스공사,LG,대구체육관,0.00000,20250715,20250715
20240210,2024,02,10,KBL,정규시즌,현대모비스,KCC,울산동천체육관,0.00000,20250715,20250715
20240211,2024,02,11,KBL,정규시즌,삼성,SK,잠실실내체육관,0.00000,20250715,20250715
20240211,2024,02,11,KBL,정규시즌,정관장,KT,안양 정관장 아레나,0.00000,20250715,20250715
20240211,2024,02,11,KBL,정규시즌,DB,소노,원주종합체육관,0.00000,20250715,20250715
20240212,2024,02,12,KBL,정규시즌,LG,현대모비스,창원체육관,0.00000,20250715,20250715
20240212,2024,02,12,KBL,정규시즌,KCC,한국가스공사,부산사직체육관,0.00000,20250715,20250715
20240213,2024,02,13,KBL,정규시즌,DB,SK,원주종합체육관,0.00000,20250715,20250715
20240213,2024,02,13,KBL,정규시즌,삼성,정관장,잠실실내체육관,0.00000,20250715,20250715
20240214,2024,02,14,KBL,정규시즌,KT,현대모비스,수원 KT 아레나,0.00000,20250715,20250715
20240214,2024,02,14,KBL,정규시즌,소노,KCC,고양 소노 아레나,0.00000,20250715,20250715
20240215,2024,02,15,KBL,D리그 1차,DB,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240215,2024,02,15,KBL,D리그 1차,현대모비스,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240215,2024,02,15,KBL,정규시즌,정관장,한국가스공사,안양 정관장 아레나,0.00000,20250715,20250715
20240215,2024,02,15,KBL,정규시즌,SK,LG,잠실학생체육관,0.00000,20250715,20250715
20240228,2024,02,28,KBL,정규시즌,현대모비스,정관장,울산동천체육관,0.00000,20250715,20250715
20240228,2024,02,28,KBL,정규시즌,SK,소노,잠실학생체육관,0.00000,20250715,20250715
20240229,2024,02,29,KBL,정규시즌,KCC,DB,부산사직체육관,0.00000,20250715,20250715
20240229,2024,02,29,KBL,정규시즌,삼성,KT,잠실실내체육관,0.00000,20250715,20250715
20240101,2024,01,01,KBL,정규시즌,KT,KCC,수원 KT 아레나,0.00000,20250715,20250715
20240101,2024,01,01,KBL,정규시즌,삼성,SK,잠실실내체육관,0.00000,20250715,20250715
20240102,2024,01,02,KBL,정규시즌,DB,소노,원주종합체육관,0.00000,20250715,20250715
20240102,2024,01,02,KBL,정규시즌,정관장,LG,안양 정관장 아레나,0.00000,20250715,20250715
20240103,2024,01,03,KBL,정규시즌,KCC,SK,부산사직체육관,0.00000,20250715,20250715
20240104,2024,01,04,KBL,D리그 1차,LG,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240104,2024,01,04,KBL,D리그 1차,현대모비스,DB,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240104,2024,01,04,KBL,정규시즌,한국가스공사,정관장,대구체육관,0.00000,20250715,20250715
20240104,2024,01,04,KBL,정규시즌,삼성,KT,잠실실내체육관,0.00000,20250715,20250715
20240105,2024,01,05,KBL,정규시즌,SK,소노,잠실학생체육관,0.00000,20250715,20250715
20240106,2024,01,06,KBL,정규시즌,LG,한국가스공사,창원체육관,0.00000,20250715,20250715
20240106,2024,01,06,KBL,정규시즌,현대모비스,KT,울산동천체육관,0.00000,20250715,20250715
20240106,2024,01,06,KBL,정규시즌,삼성,DB,잠실실내체육관,0.00000,20250715,20250715
20240107,2024,01,07,KBL,정규시즌,SK,정관장,잠실학생체육관,0.00000,20250715,20250715
20240107,2024,01,07,KBL,정규시즌,KCC,소노,부산사직체육관,0.00000,20250715,20250715
20240107,2024,01,07,KBL,정규시즌,LG,현대모비스,창원체육관,0.00000,20250715,20250715
20240108,2024,01,08,KBL,정규시즌,DB,KT,원주종합체육관,0.00000,20250715,20250715
20240108,2024,01,08,KBL,정규시즌,한국가스공사,삼성,대구체육관,0.00000,20250715,20250715
20240109,2024,01,09,KBL,정규시즌,LG,SK,창원체육관,0.00000,20250715,20250715
20240109,2024,01,09,KBL,정규시즌,KCC,현대모비스,부산사직체육관,0.00000,20250715,20250715
20240110,2024,01,10,KBL,D리그 1차,DB,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240110,2024,01,10,KBL,D리그 1차,상무,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240111,2024,01,11,KBL,D리그 1차,DB,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240111,2024,01,11,KBL,D리그 1차,한국가스공사,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240111,2024,01,11,KBL,정규시즌,KCC,SK,부산사직체육관,0.00000,20250715,20250715
20240114,2024,01,14,KBL,올스타게임,크블몽 팀,공아지 팀,고양 소노 아레나,0.00000,20250715,20250715
20240115,2024,01,15,KBL,D리그 1차,한국가스공사,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240115,2024,01,15,KBL,D리그 1차,KCC,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240116,2024,01,16,KBL,D리그 1차,SK,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240116,2024,01,16,KBL,D리그 1차,KT,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240117,2024,01,17,KBL,정규시즌,KCC,DB,부산사직체육관,0.00000,20250715,20250715
20240117,2024,01,17,KBL,정규시즌,소노,정관장,고양 소노 아레나,0.00000,20250715,20250715
20240118,2024,01,18,KBL,정규시즌,한국가스공사,KT,대구체육관,0.00000,20250715,20250715
20240118,2024,01,18,KBL,정규시즌,SK,현대모비스,잠실학생체육관,0.00000,20250715,20250715
20240119,2024,01,19,KBL,정규시즌,KCC,LG,부산사직체육관,0.00000,20250715,20250715
20240119,2024,01,19,KBL,정규시즌,정관장,삼성,안양 정관장 아레나,0.00000,20250715,20250715
20240120,2024,01,20,KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,0.00000,20250715,20250715
20240120,2024,01,20,KBL,정규시즌,SK,DB,잠실학생체육관,0.00000,20250715,20250715
20240120,2024,01,20,KBL,정규시즌,소노,KT,고양 소노 아레나,0.00000,20250715,20250715
20240121,2024,01,21,KBL,정규시즌,DB,LG,원주종합체육관,0.00000,20250715,20250715
20240121,2024,01,21,KBL,정규시즌,삼성,KCC,잠실실내체육관,0.00000,20250715,20250715
20240121,2024,01,21,KBL,정규시즌,정관장,현대모비스,안양 정관장 아레나,0.00000,20250715,20250715
20240122,2024,01,22,KBL,정규시즌,SK,한국가스공사,잠실학생체육관,0.00000,20250715,20250715
20240123,2024,01,23,KBL,D리그 1차,LG,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240123,2024,01,23,KBL,D리그 1차,SK,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240123,2024,01,23,KBL,정규시즌,DB,현대모비스,원주종합체육관,0.00000,20250715,20250715
20240123,2024,01,23,KBL,정규시즌,소노,삼성,고양 소노 아레나,0.00000,20250715,20250715
20240125,2024,01,25,KBL,정규시즌,KT,SK,수원 KT 아레나,0.00000,20250715,20250715
20240125,2024,01,25,KBL,정규시즌,한국가스공사,KCC,대구체육관,0.00000,20250715,20250715
20240126,2024,01,26,KBL,정규시즌,LG,삼성,창원체육관,0.00000,20250715,20250715
20240126,2024,01,26,KBL,정규시즌,현대모비스,소노,울산동천체육관,0.00000,20250715,20250715
20240127,2024,01,27,KBL,정규시즌,KT,정관장,수원 KT 아레나,0.00000,20250715,20250715
20240127,2024,01,27,KBL,정규시즌,한국가스공사,DB,대구체육관,0.00000,20250715,20250715
20240127,2024,01,27,KBL,정규시즌,SK,KCC,잠실학생체육관,0.00000,20250715,20250715
20240128,2024,01,28,KBL,정규시즌,KT,LG,수원 KT 아레나,0.00000,20250715,20250715
20240128,2024,01,28,KBL,정규시즌,현대모비스,삼성,울산동천체육관,0.00000,20250715,20250715
20240128,2024,01,28,KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,0.00000,20250715,20250715
20240129,2024,01,29,KBL,정규시즌,KCC,정관장,부산사직체육관,0.00000,20250715,20250715
20240130,2024,01,30,KBL,D리그 1차,한국가스공사,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240130,2024,01,30,KBL,D리그 1차,현대모비스,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20240130,2024,01,30,KBL,정규시즌,소노,LG,고양 소노 아레나,0.00000,20250715,20250715
20240130,2024,01,30,KBL,정규시즌,삼성,DB,잠실실내체육관,0.00000,20250715,20250715
20231201,2023,12,01,KBL,정규시즌,정관장,현대모비스,안양 정관장 아레나,0.00000,20250715,20250715
20231201,2023,12,01,KBL,정규시즌,삼성,소노,잠실실내체육관,0.00000,20250715,20250715
20231202,2023,12,02,KBL,정규시즌,DB,LG,원주종합체육관,0.00000,20250715,20250715
20231202,2023,12,02,KBL,정규시즌,SK,KCC,잠실학생체육관,0.00000,20250715,20250715
20231202,2023,12,02,KBL,정규시즌,한국가스공사,KT,대구체육관,0.00000,20250715,20250715
20231203,2023,12,03,KBL,정규시즌,현대모비스,소노,울산동천체육관,0.00000,20250715,20250715
20231203,2023,12,03,KBL,정규시즌,SK,정관장,잠실학생체육관,0.00000,20250715,20250715
20231203,2023,12,03,KBL,정규시즌,KCC,삼성,부산사직체육관,0.00000,20250715,20250715
20231204,2023,12,04,KBL,정규시즌,DB,한국가스공사,원주종합체육관,0.00000,20250715,20250715
20231205,2023,12,05,KBL,D리그 1차,KCC,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231205,2023,12,05,KBL,D리그 1차,현대모비스,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231205,2023,12,05,KBL,정규시즌,KT,소노,수원 KT 아레나,0.00000,20250715,20250715
20231205,2023,12,05,KBL,정규시즌,삼성,LG,잠실실내체육관,0.00000,20250715,20250715
20231207,2023,12,07,KBL,정규시즌,LG,KCC,창원체육관,0.00000,20250715,20250715
20231207,2023,12,07,KBL,정규시즌,현대모비스,SK,울산동천체육관,0.00000,20250715,20250715
20231208,2023,12,08,KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,0.00000,20250715,20250715
20231208,2023,12,08,KBL,정규시즌,DB,삼성,원주종합체육관,0.00000,20250715,20250715
20231209,2023,12,09,KBL,정규시즌,현대모비스,정관장,울산동천체육관,0.00000,20250715,20250715
20231209,2023,12,09,KBL,정규시즌,LG,KT,창원체육관,0.00000,20250715,20250715
20231210,2023,12,10,KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,0.00000,20250715,20250715
20231210,2023,12,10,KBL,정규시즌,DB,정관장,원주종합체육관,0.00000,20250715,20250715
20231211,2023,12,11,KBL,정규시즌,현대모비스,LG,울산동천체육관,0.00000,20250715,20250715
20231212,2023,12,12,KBL,정규시즌,KT,삼성,수원 KT 아레나,0.00000,20250715,20250715
20231212,2023,12,12,KBL,정규시즌,DB,SK,원주종합체육관,0.00000,20250715,20250715
20231212,2023,12,12,KBL,정규시즌,KCC,한국가스공사,부산사직체육관,0.00000,20250715,20250715
20231214,2023,12,14,KBL,정규시즌,한국가스공사,SK,대구체육관,0.00000,20250715,20250715
20231215,2023,12,15,KBL,정규시즌,KT,소노,수원 KT 아레나,0.00000,20250715,20250715
20231215,2023,12,15,KBL,정규시즌,KCC,DB,부산사직체육관,0.00000,20250715,20250715
20231216,2023,12,16,KBL,정규시즌,정관장,삼성,안양 정관장 아레나,0.00000,20250715,20250715
20231216,2023,12,16,KBL,정규시즌,한국가스공사,LG,대구체육관,0.00000,20250715,20250715
20231216,2023,12,16,KBL,정규시즌,SK,현대모비스,잠실학생체육관,0.00000,20250715,20250715
20231217,2023,12,17,KBL,정규시즌,DB,KT,원주종합체육관,0.00000,20250715,20250715
20231217,2023,12,17,KBL,정규시즌,LG,삼성,창원체육관,0.00000,20250715,20250715
20231217,2023,12,17,KBL,정규시즌,KCC,소노,부산사직체육관,0.00000,20250715,20250715
20231218,2023,12,18,KBL,D리그 1차,DB,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231218,2023,12,18,KBL,정규시즌,정관장,한국가스공사,안양 정관장 아레나,0.00000,20250715,20250715
20231219,2023,12,19,KBL,정규시즌,KT,SK,수원 KT 아레나,0.00000,20250715,20250715
20231219,2023,12,19,KBL,정규시즌,현대모비스,KCC,울산동천체육관,0.00000,20250715,20250715
20231221,2023,12,21,KBL,D리그 1차,KCC,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231221,2023,12,21,KBL,D리그 1차,상무,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231221,2023,12,21,KBL,정규시즌,한국가스공사,DB,대구체육관,0.00000,20250715,20250715
20231221,2023,12,21,KBL,정규시즌,소노,SK,고양 소노 아레나,0.00000,20250715,20250715
20231222,2023,12,22,KBL,정규시즌,현대모비스,KT,울산동천체육관,0.00000,20250715,20250715
20231222,2023,12,22,KBL,정규시즌,정관장,KCC,안양 정관장 아레나,0.00000,20250715,20250715
20231223,2023,12,23,KBL,정규시즌,LG,SK,창원체육관,0.00000,20250715,20250715
20231223,2023,12,23,KBL,정규시즌,소노,DB,고양 소노 아레나,0.00000,20250715,20250715
20231223,2023,12,23,KBL,정규시즌,한국가스공사,삼성,대구체육관,0.00000,20250715,20250715
20231224,2023,12,24,KBL,정규시즌,소노,현대모비스,고양 소노 아레나,0.00000,20250715,20250715
20231224,2023,12,24,KBL,정규시즌,정관장,KT,안양 정관장 아레나,0.00000,20250715,20250715
20231224,2023,12,24,KBL,정규시즌,LG,KCC,창원체육관,0.00000,20250715,20250715
20231225,2023,12,25,KBL,정규시즌,DB,현대모비스,원주종합체육관,0.00000,20250715,20250715
20231225,2023,12,25,KBL,정규시즌,SK,삼성,잠실학생체육관,0.00000,20250715,20250715
20231225,2023,12,25,KBL,정규시즌,한국가스공사,KCC,대구체육관,0.00000,20250715,20250715
20231226,2023,12,26,KBL,정규시즌,LG,정관장,창원체육관,0.00000,20250715,20250715
20231228,2023,12,28,KBL,정규시즌,한국가스공사,KT,대구체육관,0.00000,20250715,20250715
20231228,2023,12,28,KBL,정규시즌,소노,정관장,고양 소노 아레나,0.00000,20250715,20250715
20231228,2023,12,28,KBL,정규시즌,현대모비스,삼성,울산동천체육관,0.00000,20250715,20250715
20231229,2023,12,29,KBL,정규시즌,DB,LG,원주종합체육관,0.00000,20250715,20250715
20231230,2023,12,30,KBL,정규시즌,소노,삼성,고양 소노 아레나,0.00000,20250715,20250715
20231230,2023,12,30,KBL,정규시즌,정관장,SK,안양 정관장 아레나,0.00000,20250715,20250715
20231230,2023,12,30,KBL,정규시즌,KT,KCC,수원 KT 아레나,0.00000,20250715,20250715
20231231,2023,12,31,KBL,정규시즌,정관장,DB,안양 정관장 아레나,0.00000,20250715,20250715
20231231,2023,12,31,KBL,정규시즌,LG,소노,창원체육관,0.00000,20250715,20250715
20231231,2023,12,31,KBL,정규시즌,한국가스공사,현대모비스,대구체육관,0.00000,20250715,20250715
20231101,2023,11,01,KBL,D리그 1차,KT,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231101,2023,11,01,KBL,D리그 1차,DB,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231102,2023,11,02,KBL,정규시즌,LG,소노,창원체육관,0.00000,20250715,20250715
20231102,2023,11,02,KBL,정규시즌,삼성,정관장,잠실실내체육관,0.00000,20250715,20250715
20231103,2023,11,03,KBL,정규시즌,현대모비스,KCC,울산동천체육관,0.00000,20250715,20250715
20231103,2023,11,03,KBL,정규시즌,한국가스공사,DB,대구체육관,0.00000,20250715,20250715
20231104,2023,11,04,KBL,정규시즌,LG,SK,창원체육관,0.00000,20250715,20250715
20231104,2023,11,04,KBL,정규시즌,정관장,소노,안양 정관장 아레나,0.00000,20250715,20250715
20231104,2023,11,04,KBL,정규시즌,삼성,KT,잠실실내체육관,0.00000,20250715,20250715
20231105,2023,11,05,KBL,정규시즌,현대모비스,DB,울산동천체육관,0.00000,20250715,20250715
20231105,2023,11,05,KBL,정규시즌,한국가스공사,정관장,대구체육관,0.00000,20250715,20250715
20231106,2023,11,06,KBL,정규시즌,KT,소노,수원 KT 아레나,0.00000,20250715,20250715
20231107,2023,11,07,KBL,D리그 1차,LG,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231107,2023,11,07,KBL,D리그 1차,KT,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231107,2023,11,07,KBL,정규시즌,정관장,KCC,안양 정관장 아레나,0.00000,20250715,20250715
20231107,2023,11,07,KBL,정규시즌,DB,삼성,원주종합체육관,0.00000,20250715,20250715
20231109,2023,11,09,KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,0.00000,20250715,20250715
20231109,2023,11,09,KBL,정규시즌,현대모비스,삼성,울산동천체육관,0.00000,20250715,20250715
20231110,2023,11,10,KBL,정규시즌,LG,KCC,창원체육관,0.00000,20250715,20250715
20231110,2023,11,10,KBL,정규시즌,DB,정관장,원주종합체육관,0.00000,20250715,20250715
20231111,2023,11,11,KBL,정규시즌,삼성,SK,잠실실내체육관,0.00000,20250715,20250715
20231111,2023,11,11,KBL,정규시즌,한국가스공사,소노,대구체육관,0.00000,20250715,20250715
20231111,2023,11,11,KBL,정규시즌,KT,현대모비스,수원 KT 아레나,0.00000,20250715,20250715
20231112,2023,11,12,KBL,정규시즌,DB,SK,원주종합체육관,0.00000,20250715,20250715
20231112,2023,11,12,KBL,정규시즌,정관장,LG,안양 정관장 아레나,0.00000,20250715,20250715
20231112,2023,11,12,KBL,정규시즌,소노,KCC,고양 소노 아레나,0.00000,20250715,20250715
20231113,2023,11,13,KBL,정규시즌,현대모비스,KT,울산동천체육관,0.00000,20250715,20250715
20231114,2023,11,14,KBL,D리그 1차,상무,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231114,2023,11,14,KBL,D리그 1차,LG,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231114,2023,11,14,KBL,정규시즌,DB,KCC,원주종합체육관,0.00000,20250715,20250715
20231114,2023,11,14,KBL,정규시즌,삼성,정관장,잠실실내체육관,0.00000,20250715,20250715
20231116,2023,11,16,KBL,정규시즌,DB,현대모비스,원주종합체육관,0.00000,20250715,20250715
20231116,2023,11,16,KBL,정규시즌,한국가스공사,SK,대구체육관,0.00000,20250715,20250715
20231117,2023,11,17,KBL,정규시즌,KCC,소노,부산사직체육관,0.00000,20250715,20250715
20231117,2023,11,17,KBL,정규시즌,정관장,LG,안양 정관장 아레나,0.00000,20250715,20250715
20231118,2023,11,18,KBL,정규시즌,KT,SK,수원 KT 아레나,0.00000,20250715,20250715
20231118,2023,11,18,KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,0.00000,20250715,20250715
20231118,2023,11,18,KBL,정규시즌,DB,삼성,원주종합체육관,0.00000,20250715,20250715
20231119,2023,11,19,KBL,정규시즌,LG,한국가스공사,창원체육관,0.00000,20250715,20250715
20231119,2023,11,19,KBL,정규시즌,정관장,KCC,안양 정관장 아레나,0.00000,20250715,20250715
20231119,2023,11,19,KBL,정규시즌,소노,DB,고양 소노 아레나,0.00000,20250715,20250715
20231120,2023,11,20,KBL,정규시즌,SK,삼성,잠실학생체육관,0.00000,20250715,20250715
20231121,2023,11,21,KBL,D리그 1차,KCC,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231121,2023,11,21,KBL,D리그 1차,SK,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231121,2023,11,21,KBL,정규시즌,KT,DB,수원 KT 아레나,0.00000,20250715,20250715
20231121,2023,11,21,KBL,정규시즌,한국가스공사,정관장,대구체육관,0.00000,20250715,20250715
20231122,2023,11,22,KBL,D리그 1차,KCC,DB,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231122,2023,11,22,KBL,D리그 1차,SK,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231123,2023,11,23,KBL,정규시즌,LG,현대모비스,창원체육관,0.00000,20250715,20250715
20231123,2023,11,23,KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,0.00000,20250715,20250715
20231124,2023,11,24,KBL,정규시즌,정관장,KT,안양 정관장 아레나,0.00000,20250715,20250715
20231124,2023,11,24,KBL,정규시즌,SK,DB,잠실학생체육관,0.00000,20250715,20250715
20231125,2023,11,25,KBL,정규시즌,LG,소노,창원체육관,0.00000,20250715,20250715
20231125,2023,11,25,KBL,정규시즌,삼성,현대모비스,잠실실내체육관,0.00000,20250715,20250715
20231125,2023,11,25,KBL,정규시즌,KCC,한국가스공사,부산사직체육관,0.00000,20250715,20250715
20231126,2023,11,26,KBL,정규시즌,KT,삼성,수원 KT 아레나,0.00000,20250715,20250715
20231126,2023,11,26,KBL,정규시즌,정관장,DB,안양 정관장 아레나,0.00000,20250715,20250715
20231126,2023,11,26,KBL,정규시즌,소노,SK,고양 소노 아레나,0.00000,20250715,20250715
20231127,2023,11,27,KBL,D리그 1차,LG,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231127,2023,11,27,KBL,D리그 1차,상무,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231127,2023,11,27,KBL,정규시즌,KCC,현대모비스,부산사직체육관,0.00000,20250715,20250715
20231128,2023,11,28,KBL,정규시즌,KT,LG,수원 KT 아레나,0.00000,20250715,20250715
20231128,2023,11,28,KBL,정규시즌,소노,정관장,고양 소노 아레나,0.00000,20250715,20250715
20231129,2023,11,29,KBL,D리그 1차,한국가스공사,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231129,2023,11,29,KBL,D리그 1차,SK,DB,이천 LG 챔피언스파크,0.00000,20250715,20250715
20231130,2023,11,30,KBL,정규시즌,KCC,KT,부산사직체육관,0.00000,20250715,20250715
20231130,2023,11,30,KBL,정규시즌,SK,LG,잠실학생체육관,0.00000,20250715,20250715
20231008,2023,10,08,KBL,KBL컵대회,상무,KT,군산월명체육관,0.00000,20250715,20250715
20231008,2023,10,08,KBL,KBL컵대회,삼성,SK,군산월명체육관,0.00000,20250715,20250715
20231009,2023,10,09,KBL,KBL컵대회,한국가스공사,KCC,군산월명체육관,0.00000,20250715,20250715
20231009,2023,10,09,KBL,KBL컵대회,정관장,현대모비스,군산월명체육관,0.00000,20250715,20250715
20231010,2023,10,10,KBL,KBL컵대회,소노,삼성,군산월명체육관,0.00000,20250715,20250715
20231010,2023,10,10,KBL,KBL컵대회,DB,상무,군산월명체육관,0.00000,20250715,20250715
